date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,snowfall_sum,month,year,season,rain_day,snow_day
2020-01-01,32.8,11.6,0.0,22.7,0.0,1,2020,Summer,False,False
2020-01-02,32.5,10.8,0.0,23.6,0.0,1,2020,Summer,False,False
2020-01-03,34.9,12.2,0.0,20.2,0.0,1,2020,Summer,False,False
2020-01-04,38.1,16.0,0.0,29.4,0.0,1,2020,Summer,False,False
2020-01-05,23.3,11.1,0.8,20.2,0.0,1,2020,Summer,False,False
2020-01-06,19.3,10.4,2.6,21.3,0.0,1,2020,Summer,True,False
2020-01-07,27.9,11.9,2.8,20.3,0.0,1,2020,Summer,True,False
2020-01-08,26.1,14.5,1.0,17.4,0.0,1,2020,Summer,False,False
2020-01-09,22.6,13.5,0.0,20.8,0.0,1,2020,Summer,False,False
2020-01-10,33.5,13.6,0.0,23.9,0.0,1,2020,Summer,False,False
2020-01-11,24.4,8.9,1.0,21.7,0.0,1,2020,Summer,False,False
2020-01-12,23.4,7.2,0.0,23.5,0.0,1,2020,Summer,False,False
2020-01-13,26.6,9.6,0.0,22.7,0.0,1,2020,Summer,False,False
2020-01-14,28.1,12.1,0.0,21.0,0.0,1,2020,Summer,False,False
2020-01-15,29.0,14.1,1.7,19.4,0.0,1,2020,Summer,True,False
2020-01-16,25.4,13.3,10.5,14.0,0.0,1,2020,Summer,True,False
2020-01-17,17.8,10.2,5.8,15.6,0.0,1,2020,Summer,True,False
2020-01-18,21.5,12.6,0.6,16.5,0.0,1,2020,Summer,False,False
2020-01-19,24.5,12.2,11.0,12.6,0.0,1,2020,Summer,True,False
2020-01-20,21.0,12.5,15.5,13.5,0.0,1,2020,Summer,True,False
2020-01-21,23.2,11.4,1.1,12.7,0.0,1,2020,Summer,True,False
2020-01-22,26.9,12.9,0.0,22.6,0.0,1,2020,Summer,False,False
2020-01-23,27.3,14.5,2.1,32.4,0.0,1,2020,Summer,True,False
2020-01-24,24.7,12.1,0.0,18.6,0.0,1,2020,Summer,False,False
2020-01-25,28.9,13.1,0.3,17.3,0.0,1,2020,Summer,False,False
2020-01-26,30.2,15.4,0.4,20.3,0.0,1,2020,Summer,False,False
2020-01-27,31.4,13.4,0.0,20.5,0.0,1,2020,Summer,False,False
2020-01-28,30.6,16.2,0.6,20.6,0.0,1,2020,Summer,False,False
2020-01-29,30.7,14.1,0.1,19.8,0.0,1,2020,Summer,False,False
2020-01-30,35.8,15.1,0.0,14.7,0.0,1,2020,Summer,False,False
2020-01-31,38.5,18.0,0.0,19.1,0.0,1,2020,Summer,False,False
2020-02-01,35.8,26.9,0.0,29.7,0.0,2,2020,Summer,False,False
2020-02-02,28.6,16.4,0.3,27.2,0.0,2,2020,Summer,False,False
2020-02-03,24.5,7.6,0.0,27.4,0.0,2,2020,Summer,False,False
2020-02-04,23.2,4.9,0.0,24.2,0.0,2,2020,Summer,False,False
2020-02-05,27.6,9.1,0.0,26.6,0.0,2,2020,Summer,False,False
2020-02-06,22.9,12.8,0.3,17.2,0.0,2,2020,Summer,False,False
2020-02-07,21.8,12.9,0.3,18.8,0.0,2,2020,Summer,False,False
2020-02-08,19.3,12.7,5.9,24.5,0.0,2,2020,Summer,True,False
2020-02-09,14.7,12.6,14.8,20.5,0.0,2,2020,Summer,True,False
2020-02-10,22.0,13.1,11.8,25.6,0.0,2,2020,Summer,True,False
2020-02-11,24.7,15.3,24.5,15.1,0.0,2,2020,Summer,True,False
2020-02-12,22.4,15.4,3.7,11.8,0.0,2,2020,Summer,True,False
2020-02-13,19.6,15.0,10.8,13.6,0.0,2,2020,Summer,True,False
2020-02-14,24.6,13.9,0.8,14.3,0.0,2,2020,Summer,False,False
2020-02-15,22.6,15.4,3.4,18.7,0.0,2,2020,Summer,True,False
2020-02-16,18.6,12.9,4.8,12.8,0.0,2,2020,Summer,True,False
2020-02-17,24.2,12.6,2.0,16.6,0.0,2,2020,Summer,True,False
2020-02-18,26.8,14.7,0.8,17.7,0.0,2,2020,Summer,False,False
2020-02-19,17.2,8.8,3.0,20.3,0.0,2,2020,Summer,True,False
2020-02-20,19.6,6.3,0.0,18.7,0.0,2,2020,Summer,False,False
2020-02-21,20.8,9.0,4.2,18.1,0.0,2,2020,Summer,True,False
2020-02-22,23.8,9.4,0.4,22.7,0.0,2,2020,Summer,False,False
2020-02-23,24.0,11.9,0.0,15.7,0.0,2,2020,Summer,False,False
2020-02-24,24.7,12.3,0.0,16.9,0.0,2,2020,Summer,False,False
2020-02-25,25.1,13.3,0.4,15.4,0.0,2,2020,Summer,False,False
2020-02-26,23.4,9.9,0.2,29.2,0.0,2,2020,Summer,False,False
2020-02-27,22.9,7.3,0.0,17.2,0.0,2,2020,Summer,False,False
2020-02-28,22.3,8.9,0.2,17.7,0.0,2,2020,Summer,False,False
2020-02-29,25.7,11.6,0.1,15.8,0.0,2,2020,Summer,False,False
2020-03-01,26.4,12.8,0.0,20.4,0.0,3,2020,Autumn,False,False
2020-03-02,27.1,11.5,0.0,29.0,0.0,3,2020,Autumn,False,False
2020-03-03,22.2,9.3,0.0,20.2,0.0,3,2020,Autumn,False,False
2020-03-04,16.8,11.5,9.7,21.5,0.0,3,2020,Autumn,True,False
2020-03-05,18.0,14.2,13.7,21.7,0.0,3,2020,Autumn,True,False
2020-03-06,19.1,11.8,3.1,18.5,0.0,3,2020,Autumn,True,False
2020-03-07,18.3,10.4,0.4,15.6,0.0,3,2020,Autumn,False,False
2020-03-08,14.3,9.4,3.7,10.4,0.0,3,2020,Autumn,True,False
2020-03-09,16.6,8.2,0.4,15.6,0.0,3,2020,Autumn,False,False
2020-03-10,18.5,8.1,0.5,13.9,0.0,3,2020,Autumn,False,False
2020-03-11,20.9,10.1,0.1,17.2,0.0,3,2020,Autumn,False,False
2020-03-12,21.8,9.1,0.0,15.3,0.0,3,2020,Autumn,False,False
2020-03-13,22.8,10.1,1.1,20.3,0.0,3,2020,Autumn,True,False
2020-03-14,12.4,5.2,2.5,23.2,0.0,3,2020,Autumn,True,False
2020-03-15,15.5,3.7,0.0,14.0,0.0,3,2020,Autumn,False,False
2020-03-16,17.6,5.4,0.0,12.4,0.0,3,2020,Autumn,False,False
2020-03-17,20.8,6.9,0.0,13.6,0.0,3,2020,Autumn,False,False
2020-03-18,24.3,7.8,0.0,16.7,0.0,3,2020,Autumn,False,False
2020-03-19,26.6,13.6,0.0,16.1,0.0,3,2020,Autumn,False,False
2020-03-20,24.4,11.6,0.1,26.7,0.0,3,2020,Autumn,False,False
2020-03-21,21.7,8.7,0.0,19.2,0.0,3,2020,Autumn,False,False
2020-03-22,20.1,9.1,0.0,19.3,0.0,3,2020,Autumn,False,False
2020-03-23,18.4,5.8,0.0,20.1,0.0,3,2020,Autumn,False,False
2020-03-24,18.4,8.2,0.1,13.9,0.0,3,2020,Autumn,False,False
2020-03-25,17.7,7.9,2.2,18.8,0.0,3,2020,Autumn,True,False
2020-03-26,17.8,5.8,0.0,16.6,0.0,3,2020,Autumn,False,False
2020-03-27,19.3,8.1,0.0,15.0,0.0,3,2020,Autumn,False,False
2020-03-28,19.1,8.4,0.0,16.4,0.0,3,2020,Autumn,False,False
2020-03-29,20.5,9.3,1.5,18.8,0.0,3,2020,Autumn,True,False
2020-03-30,21.4,12.6,0.2,19.3,0.0,3,2020,Autumn,False,False
2020-03-31,22.3,9.6,0.0,20.5,0.0,3,2020,Autumn,False,False
2020-04-01,21.8,10.8,0.0,20.4,0.0,4,2020,Autumn,False,False
2020-04-02,16.4,11.4,7.8,21.4,0.0,4,2020,Autumn,True,False
2020-04-03,15.9,8.9,0.4,13.4,0.0,4,2020,Autumn,False,False
2020-04-04,14.1,7.8,6.8,36.9,0.0,4,2020,Autumn,True,False
2020-04-05,10.1,5.8,0.4,33.0,0.0,4,2020,Autumn,False,False
2020-04-06,14.2,6.3,0.8,14.8,0.0,4,2020,Autumn,False,False
2020-04-07,17.8,5.4,0.0,17.4,0.0,4,2020,Autumn,False,False
2020-04-08,13.9,7.8,4.4,13.4,0.0,4,2020,Autumn,True,False
2020-04-09,15.0,6.8,1.1,17.4,0.0,4,2020,Autumn,True,False
2020-04-10,17.1,9.9,0.8,17.7,0.0,4,2020,Autumn,False,False
2020-04-11,12.9,5.2,1.5,36.9,0.0,4,2020,Autumn,True,False
2020-04-12,13.2,2.0,0.0,21.4,0.0,4,2020,Autumn,False,False
2020-04-13,18.8,2.9,0.0,16.1,0.0,4,2020,Autumn,False,False
2020-04-14,21.0,5.7,0.0,9.1,0.0,4,2020,Autumn,False,False
2020-04-15,24.4,9.6,0.0,19.1,0.0,4,2020,Autumn,False,False
2020-04-16,20.9,10.4,0.9,31.8,0.0,4,2020,Autumn,False,False
2020-04-17,17.6,7.8,0.0,17.3,0.0,4,2020,Autumn,False,False
2020-04-18,16.1,6.6,0.0,15.5,0.0,4,2020,Autumn,False,False
2020-04-19,17.0,7.3,0.5,19.0,0.0,4,2020,Autumn,False,False
2020-04-20,15.3,8.2,0.2,21.8,0.0,4,2020,Autumn,False,False
2020-04-21,16.5,7.2,0.0,20.5,0.0,4,2020,Autumn,False,False
2020-04-22,17.5,6.4,0.0,17.0,0.0,4,2020,Autumn,False,False
2020-04-23,18.9,3.5,0.0,17.4,0.0,4,2020,Autumn,False,False
2020-04-24,18.6,7.8,0.2,14.8,0.0,4,2020,Autumn,False,False
2020-04-25,20.9,5.1,0.0,15.5,0.0,4,2020,Autumn,False,False
2020-04-26,15.8,8.2,5.3,24.2,0.0,4,2020,Autumn,True,False
2020-04-27,17.6,5.3,0.0,15.5,0.0,4,2020,Autumn,False,False
2020-04-28,18.9,7.1,0.0,22.1,0.0,4,2020,Autumn,False,False
2020-04-29,16.6,12.4,7.1,35.5,0.0,4,2020,Autumn,True,False
2020-04-30,12.2,5.3,5.9,19.6,0.0,4,2020,Autumn,True,False
2020-05-01,5.8,3.8,4.1,28.0,0.0,5,2020,Autumn,True,False
2020-05-02,7.6,3.8,1.0,32.1,0.0,5,2020,Autumn,False,False
2020-05-03,10.4,2.5,0.0,25.2,0.0,5,2020,Autumn,False,False
2020-05-04,9.9,0.4,0.0,14.9,0.0,5,2020,Autumn,False,False
2020-05-05,15.4,1.4,0.0,10.6,0.0,5,2020,Autumn,False,False
2020-05-06,17.0,5.2,0.0,13.7,0.0,5,2020,Autumn,False,False
2020-05-07,14.6,6.8,0.0,20.4,0.0,5,2020,Autumn,False,False
2020-05-08,16.8,9.2,0.0,22.6,0.0,5,2020,Autumn,False,False
2020-05-09,14.1,5.6,1.5,40.0,0.0,5,2020,Autumn,True,False
2020-05-10,9.2,2.2,0.0,20.1,0.0,5,2020,Autumn,False,False
2020-05-11,11.6,2.6,0.0,11.9,0.0,5,2020,Autumn,False,False
2020-05-12,13.4,1.5,0.0,16.4,0.0,5,2020,Autumn,False,False
2020-05-13,11.6,3.2,0.6,12.8,0.0,5,2020,Autumn,False,False
2020-05-14,10.6,2.2,0.0,9.2,0.0,5,2020,Autumn,False,False
2020-05-15,11.4,-0.4,0.0,11.9,0.0,5,2020,Autumn,False,False
2020-05-16,14.6,2.4,0.0,15.1,0.0,5,2020,Autumn,False,False
2020-05-17,13.7,1.1,0.0,11.7,0.0,5,2020,Autumn,False,False
2020-05-18,14.0,3.0,0.0,19.5,0.0,5,2020,Autumn,False,False
2020-05-19,15.1,6.1,0.0,20.3,0.0,5,2020,Autumn,False,False
2020-05-20,13.2,6.6,0.2,33.6,0.0,5,2020,Autumn,False,False
2020-05-21,9.8,1.8,1.2,21.3,0.0,5,2020,Autumn,True,False
2020-05-22,4.9,2.7,2.4,25.2,0.0,5,2020,Autumn,True,False
2020-05-23,5.4,3.5,2.4,25.7,0.0,5,2020,Autumn,True,False
2020-05-24,7.9,4.2,0.8,26.9,0.0,5,2020,Autumn,False,False
2020-05-25,7.6,4.7,2.0,22.0,0.0,5,2020,Autumn,True,False
2020-05-26,10.8,4.8,0.0,13.8,0.0,5,2020,Autumn,False,False
2020-05-27,12.5,2.9,0.0,11.5,0.0,5,2020,Autumn,False,False
2020-05-28,13.6,3.5,0.0,8.2,0.0,5,2020,Autumn,False,False
2020-05-29,13.2,1.1,0.0,12.8,0.0,5,2020,Autumn,False,False
2020-05-30,13.7,3.1,0.0,26.1,0.0,5,2020,Autumn,False,False
2020-05-31,11.5,7.7,0.0,32.7,0.0,5,2020,Autumn,False,False
2020-06-01,8.5,2.7,2.1,19.4,0.0,6,2020,Winter,True,False
2020-06-02,9.6,2.8,0.3,23.1,0.0,6,2020,Winter,False,False
2020-06-03,6.4,2.5,1.4,28.3,0.0,6,2020,Winter,True,False
2020-06-04,9.9,-1.6,0.0,14.4,0.0,6,2020,Winter,False,False
2020-06-05,11.4,-1.5,0.0,9.8,0.0,6,2020,Winter,False,False
2020-06-06,9.9,-1.4,0.0,10.5,0.0,6,2020,Winter,False,False
2020-06-07,8.6,1.6,0.0,10.2,0.0,6,2020,Winter,False,False
2020-06-08,9.5,-0.3,0.0,10.0,0.0,6,2020,Winter,False,False
2020-06-09,12.9,0.6,0.0,14.1,0.0,6,2020,Winter,False,False
2020-06-10,13.6,4.0,0.0,12.2,0.0,6,2020,Winter,False,False
2020-06-11,11.5,2.1,0.0,10.5,0.0,6,2020,Winter,False,False
2020-06-12,12.9,4.0,0.1,14.3,0.0,6,2020,Winter,False,False
2020-06-13,13.2,5.5,0.0,23.2,0.0,6,2020,Winter,False,False
2020-06-14,9.5,5.4,9.6,25.7,0.0,6,2020,Winter,True,False
2020-06-15,10.6,6.2,0.1,20.1,0.0,6,2020,Winter,False,False
2020-06-16,11.2,4.9,0.1,25.3,0.0,6,2020,Winter,False,False
2020-06-17,6.7,4.7,0.2,14.5,0.0,6,2020,Winter,False,False
2020-06-18,13.2,2.3,0.0,14.8,0.0,6,2020,Winter,False,False
2020-06-19,13.8,4.2,0.0,16.6,0.0,6,2020,Winter,False,False
2020-06-20,12.8,5.2,8.6,24.2,0.0,6,2020,Winter,True,False
2020-06-21,8.9,1.5,3.1,16.6,0.0,6,2020,Winter,True,False
2020-06-22,8.6,-1.9,0.4,13.2,0.0,6,2020,Winter,False,False
2020-06-23,7.9,2.0,0.4,18.8,0.0,6,2020,Winter,False,False
2020-06-24,9.6,1.8,0.8,23.2,0.0,6,2020,Winter,False,False
2020-06-25,11.6,-0.5,0.0,14.0,0.0,6,2020,Winter,False,False
2020-06-26,9.1,1.7,0.0,9.6,0.0,6,2020,Winter,False,False
2020-06-27,6.5,1.4,0.0,10.6,0.0,6,2020,Winter,False,False
2020-06-28,7.9,-1.2,0.0,8.7,0.0,6,2020,Winter,False,False
2020-06-29,8.7,-0.8,0.0,12.9,0.0,6,2020,Winter,False,False
2020-06-30,9.4,1.0,0.0,19.7,0.0,6,2020,Winter,False,False
2020-07-01,12.4,3.7,0.2,23.2,0.0,7,2020,Winter,False,False
2020-07-02,9.4,4.2,1.0,38.0,0.0,7,2020,Winter,False,False
2020-07-03,7.8,2.3,1.4,17.7,0.14,7,2020,Winter,True,False
2020-07-04,7.1,0.4,1.2,24.2,0.49,7,2020,Winter,True,False
2020-07-05,8.8,1.8,0.0,23.0,0.0,7,2020,Winter,False,False
2020-07-06,8.4,-0.1,0.0,14.0,0.0,7,2020,Winter,False,False
2020-07-07,7.7,2.0,0.0,14.6,0.0,7,2020,Winter,False,False
2020-07-08,11.2,1.0,0.0,9.8,0.0,7,2020,Winter,False,False
2020-07-09,11.9,1.2,0.0,11.9,0.0,7,2020,Winter,False,False
2020-07-10,12.1,2.5,0.8,13.7,0.0,7,2020,Winter,False,False
2020-07-11,9.3,0.8,2.0,7.6,0.0,7,2020,Winter,True,False
2020-07-12,6.6,1.9,12.6,14.7,0.0,7,2020,Winter,True,False
2020-07-13,6.4,2.8,26.8,18.4,0.0,7,2020,Winter,True,False
2020-07-14,7.7,4.3,8.7,24.9,0.07,7,2020,Winter,True,False
2020-07-15,5.6,2.8,2.2,20.0,0.0,7,2020,Winter,True,False
2020-07-16,5.6,3.2,0.7,18.8,0.0,7,2020,Winter,False,False
2020-07-17,7.8,0.2,0.4,16.2,0.0,7,2020,Winter,False,False
2020-07-18,13.9,-0.4,0.0,15.1,0.0,7,2020,Winter,False,False
2020-07-19,9.9,5.2,0.1,38.8,0.0,7,2020,Winter,False,False
2020-07-20,8.1,3.0,0.4,32.2,0.0,7,2020,Winter,False,False
2020-07-21,8.9,1.4,0.0,17.3,0.0,7,2020,Winter,False,False
2020-07-22,11.1,-1.2,0.0,9.3,0.0,7,2020,Winter,False,False
2020-07-23,9.4,1.2,0.0,8.0,0.0,7,2020,Winter,False,False
2020-07-24,14.4,-0.9,0.0,13.8,0.0,7,2020,Winter,False,False
2020-07-25,11.0,-0.4,1.8,10.9,0.0,7,2020,Winter,True,False
2020-07-26,8.1,4.4,25.1,17.7,0.0,7,2020,Winter,True,False
2020-07-27,7.0,2.8,42.2,31.1,0.56,7,2020,Winter,True,True
2020-07-28,8.1,5.1,6.8,26.5,0.0,7,2020,Winter,True,False
2020-07-29,10.6,2.4,0.0,17.8,0.0,7,2020,Winter,False,False
2020-07-30,8.1,-0.2,0.0,14.7,0.0,7,2020,Winter,False,False
2020-07-31,11.4,-2.0,0.0,8.8,0.0,7,2020,Winter,False,False
2020-08-01,12.6,0.1,0.0,9.7,0.0,8,2020,Winter,False,False
2020-08-02,12.4,-2.0,0.0,9.0,0.0,8,2020,Winter,False,False
2020-08-03,11.7,1.7,0.0,19.0,0.0,8,2020,Winter,False,False
2020-08-04,7.8,0.9,0.2,33.6,0.0,8,2020,Winter,False,False
2020-08-05,5.1,-0.2,0.5,25.8,0.35,8,2020,Winter,False,False
2020-08-06,7.2,-2.5,0.0,15.5,0.0,8,2020,Winter,False,False
2020-08-07,6.2,-0.4,7.6,18.5,0.0,8,2020,Winter,True,False
2020-08-08,7.2,3.6,23.2,19.0,0.0,8,2020,Winter,True,False
2020-08-09,7.3,3.9,7.8,28.5,0.0,8,2020,Winter,True,False
2020-08-10,6.9,0.1,0.5,22.1,0.0,8,2020,Winter,False,False
2020-08-11,12.2,-3.0,0.0,12.8,0.0,8,2020,Winter,False,False
2020-08-12,10.5,3.4,0.0,18.1,0.0,8,2020,Winter,False,False
2020-08-13,13.6,4.3,0.1,13.1,0.0,8,2020,Winter,False,False
2020-08-14,12.1,4.2,0.7,12.7,0.0,8,2020,Winter,False,False
2020-08-15,6.7,5.2,16.2,26.6,0.0,8,2020,Winter,True,False
2020-08-16,9.9,5.4,4.7,28.9,0.0,8,2020,Winter,True,False
2020-08-17,12.2,3.9,0.0,19.0,0.0,8,2020,Winter,False,False
2020-08-18,10.2,4.2,0.4,22.9,0.0,8,2020,Winter,False,False
2020-08-19,7.6,2.8,2.8,23.6,0.0,8,2020,Winter,True,False
2020-08-20,6.7,3.5,0.0,20.2,0.0,8,2020,Winter,False,False
2020-08-21,7.2,1.5,2.3,30.5,0.0,8,2020,Winter,True,False
2020-08-22,4.1,0.6,1.4,28.3,0.84,8,2020,Winter,True,True
2020-08-23,5.9,0.6,0.4,22.9,0.14,8,2020,Winter,False,False
2020-08-24,8.1,-0.6,0.0,19.9,0.0,8,2020,Winter,False,False
2020-08-25,8.4,-2.0,0.0,14.0,0.0,8,2020,Winter,False,False
2020-08-26,9.9,-3.4,0.0,12.5,0.0,8,2020,Winter,False,False
2020-08-27,11.4,-1.1,1.3,18.3,0.0,8,2020,Winter,True,False
2020-08-28,11.1,1.2,1.8,23.9,0.0,8,2020,Winter,True,False
2020-08-29,17.4,0.1,0.0,13.7,0.0,8,2020,Winter,False,False
2020-08-30,15.2,5.5,0.0,23.7,0.0,8,2020,Winter,False,False
2020-08-31,9.9,0.4,0.0,17.8,0.0,8,2020,Winter,False,False
2020-09-01,13.2,-0.4,0.0,16.7,0.0,9,2020,Spring,False,False
2020-09-02,15.4,4.3,0.0,24.8,0.0,9,2020,Spring,False,False
2020-09-03,16.5,10.2,0.4,35.4,0.0,9,2020,Spring,False,False
2020-09-04,13.9,6.8,0.0,24.0,0.0,9,2020,Spring,False,False
2020-09-05,12.6,2.5,0.0,18.1,0.0,9,2020,Spring,False,False
2020-09-06,15.3,1.3,0.0,18.7,0.0,9,2020,Spring,False,False
2020-09-07,18.5,4.8,0.0,21.5,0.0,9,2020,Spring,False,False
2020-09-08,20.0,10.9,1.2,26.2,0.0,9,2020,Spring,True,False
2020-09-09,12.9,4.9,2.0,13.5,0.0,9,2020,Spring,True,False
2020-09-10,11.4,3.2,0.0,13.3,0.0,9,2020,Spring,False,False
2020-09-11,19.0,1.6,0.0,15.6,0.0,9,2020,Spring,False,False
2020-09-12,17.7,3.3,0.0,15.3,0.0,9,2020,Spring,False,False
2020-09-13,13.9,6.9,2.7,27.4,0.0,9,2020,Spring,True,False
2020-09-14,17.0,4.2,0.1,14.2,0.0,9,2020,Spring,False,False
2020-09-15,18.5,4.0,0.0,17.8,0.0,9,2020,Spring,False,False
2020-09-16,18.7,6.3,0.0,22.8,0.0,9,2020,Spring,False,False
2020-09-17,18.1,8.2,2.2,16.7,0.0,9,2020,Spring,True,False
2020-09-18,11.3,6.8,1.8,19.5,0.0,9,2020,Spring,True,False
2020-09-19,19.6,7.9,1.2,17.9,0.0,9,2020,Spring,True,False
2020-09-20,17.4,10.1,1.0,25.9,0.0,9,2020,Spring,False,False
2020-09-21,20.9,9.6,0.7,25.5,0.0,9,2020,Spring,False,False
2020-09-22,14.1,3.5,0.0,43.3,0.0,9,2020,Spring,False,False
2020-09-23,10.8,4.4,0.0,32.5,0.0,9,2020,Spring,False,False
2020-09-24,10.8,4.1,0.0,19.5,0.0,9,2020,Spring,False,False
2020-09-25,8.1,2.2,2.6,29.9,0.0,9,2020,Spring,True,False
2020-09-26,7.6,0.8,0.0,25.7,0.0,9,2020,Spring,False,False
2020-09-27,9.6,0.8,0.9,22.1,0.07,9,2020,Spring,False,False
2020-09-28,13.7,-2.5,0.0,11.8,0.0,9,2020,Spring,False,False
2020-09-29,16.6,2.0,0.0,14.3,0.0,9,2020,Spring,False,False
2020-09-30,13.9,6.2,0.9,22.2,0.0,9,2020,Spring,False,False
2020-10-01,13.4,5.5,1.6,18.4,0.0,10,2020,Spring,True,False
2020-10-02,20.5,3.5,0.0,16.6,0.0,10,2020,Spring,False,False
2020-10-03,24.2,10.1,0.0,23.3,0.0,10,2020,Spring,False,False
2020-10-04,24.4,11.4,0.0,22.3,0.0,10,2020,Spring,False,False
2020-10-05,22.1,8.0,1.6,32.0,0.0,10,2020,Spring,True,False
2020-10-06,13.9,6.8,10.5,15.3,0.0,10,2020,Spring,True,False
2020-10-07,13.9,9.4,12.2,19.2,0.0,10,2020,Spring,True,False
2020-10-08,16.0,8.4,7.7,36.7,0.0,10,2020,Spring,True,False
2020-10-09,10.9,7.3,0.4,19.5,0.0,10,2020,Spring,False,False
2020-10-10,14.4,6.7,0.0,26.2,0.0,10,2020,Spring,False,False
2020-10-11,18.3,5.8,0.0,19.3,0.0,10,2020,Spring,False,False
2020-10-12,20.2,7.1,0.0,15.2,0.0,10,2020,Spring,False,False
2020-10-13,21.1,8.0,8.9,12.3,0.0,10,2020,Spring,True,False
2020-10-14,17.8,7.3,0.3,22.2,0.0,10,2020,Spring,False,False
2020-10-15,22.2,9.6,0.4,26.2,0.0,10,2020,Spring,False,False
2020-10-16,14.8,7.9,4.2,18.6,0.0,10,2020,Spring,True,False
2020-10-17,17.6,8.8,12.9,22.5,0.0,10,2020,Spring,True,False
2020-10-18,13.7,6.2,1.2,15.2,0.0,10,2020,Spring,True,False
2020-10-19,16.2,5.3,0.7,12.6,0.0,10,2020,Spring,False,False
2020-10-20,18.6,6.8,0.0,20.9,0.0,10,2020,Spring,False,False
2020-10-21,19.8,6.8,0.6,18.9,0.0,10,2020,Spring,False,False
2020-10-22,22.5,10.2,0.4,17.4,0.0,10,2020,Spring,False,False
2020-10-23,21.2,9.8,5.5,18.8,0.0,10,2020,Spring,True,False
2020-10-24,16.9,5.7,15.1,22.4,0.0,10,2020,Spring,True,False
2020-10-25,8.6,2.9,3.2,20.0,0.0,10,2020,Spring,True,False
2020-10-26,8.2,4.0,4.8,19.1,0.0,10,2020,Spring,True,False
2020-10-27,11.9,5.1,3.1,13.1,0.0,10,2020,Spring,True,False
2020-10-28,14.4,6.8,3.9,17.3,0.0,10,2020,Spring,True,False
2020-10-29,16.1,6.4,4.0,14.2,0.0,10,2020,Spring,True,False
2020-10-30,16.4,5.6,1.0,18.7,0.0,10,2020,Spring,False,False
2020-10-31,14.1,7.9,18.0,19.9,0.0,10,2020,Spring,True,False
2020-11-01,15.3,7.8,1.7,19.6,0.0,11,2020,Spring,True,False
2020-11-02,19.4,7.4,0.0,14.8,0.0,11,2020,Spring,False,False
2020-11-03,22.5,6.8,0.0,17.3,0.0,11,2020,Spring,False,False
2020-11-04,22.9,13.4,0.0,16.1,0.0,11,2020,Spring,False,False
2020-11-05,12.6,5.1,10.0,25.8,0.0,11,2020,Spring,True,False
2020-11-06,16.8,2.8,0.3,15.6,0.0,11,2020,Spring,False,False
2020-11-07,12.0,3.9,0.2,19.5,0.0,11,2020,Spring,False,False
2020-11-08,17.7,3.0,0.0,18.6,0.0,11,2020,Spring,False,False
2020-11-09,19.9,6.2,0.0,16.2,0.0,11,2020,Spring,False,False
2020-11-10,22.9,7.6,0.0,14.9,0.0,11,2020,Spring,False,False
2020-11-11,24.4,9.8,0.0,15.0,0.0,11,2020,Spring,False,False
2020-11-12,21.3,13.6,0.6,28.8,0.0,11,2020,Spring,False,False
2020-11-13,19.9,10.9,0.0,21.3,0.0,11,2020,Spring,False,False
2020-11-14,20.4,7.2,0.0,18.3,0.0,11,2020,Spring,False,False
2020-11-15,26.5,10.0,0.0,19.4,0.0,11,2020,Spring,False,False
2020-11-16,24.2,11.2,1.2,41.8,0.0,11,2020,Spring,True,False
2020-11-17,21.0,6.7,0.3,25.9,0.0,11,2020,Spring,False,False
2020-11-18,23.4,8.6,0.2,16.1,0.0,11,2020,Spring,False,False
2020-11-19,26.7,10.8,0.0,17.6,0.0,11,2020,Spring,False,False
2020-11-20,29.8,13.6,0.0,22.7,0.0,11,2020,Spring,False,False
2020-11-21,28.0,10.6,0.0,20.7,0.0,11,2020,Spring,False,False
2020-11-22,26.2,14.8,1.8,17.3,0.0,11,2020,Spring,True,False
2020-11-23,17.9,11.2,19.2,25.8,0.0,11,2020,Spring,True,False
2020-11-24,19.8,9.2,0.7,15.3,0.0,11,2020,Spring,False,False
2020-11-25,26.0,9.8,0.0,19.5,0.0,11,2020,Spring,False,False
2020-11-26,27.4,12.6,4.3,16.3,0.0,11,2020,Spring,True,False
2020-11-27,28.2,10.7,0.4,26.6,0.0,11,2020,Spring,False,False
2020-11-28,30.0,19.8,0.0,28.0,0.0,11,2020,Spring,False,False
2020-11-29,23.7,11.1,0.1,43.4,0.0,11,2020,Spring,False,False
2020-11-30,23.0,7.2,0.0,22.0,0.0,11,2020,Spring,False,False
2020-12-01,30.3,12.3,1.0,30.6,0.0,12,2020,Summer,False,False
2020-12-02,24.4,9.7,0.1,21.7,0.0,12,2020,Summer,False,False
2020-12-03,24.5,9.6,0.2,18.8,0.0,12,2020,Summer,False,False
2020-12-04,24.8,11.1,0.0,24.5,0.0,12,2020,Summer,False,False
2020-12-05,27.4,9.8,10.8,43.4,0.0,12,2020,Summer,True,False
2020-12-06,14.4,8.9,0.0,40.5,0.0,12,2020,Summer,False,False
2020-12-07,15.6,6.2,1.1,32.9,0.0,12,2020,Summer,True,False
2020-12-08,17.8,4.2,0.0,22.4,0.0,12,2020,Summer,False,False
2020-12-09,23.8,4.5,0.0,16.6,0.0,12,2020,Summer,False,False
2020-12-10,18.0,7.4,0.3,20.5,0.0,12,2020,Summer,False,False
